name,lat,lon,pop2023
Austin,38.7399642186278,-85.81056943651834,4160.0
Mitchell,38.736859942246646,-86.4755054370384,3942.0
Chandler,38.0373032513206,-87.3739808630084,3883.0
Hanover,38.7132804250648,-85.47253308022175,3814.0
Upland,40.46391958110129,-85.5008374386863,3808.0
Georgetown,38.295617684166146,-85.96445509643536,3781.0
Hebron,41.325123454667484,-87.20191190802167,3735.0
Leo-Cedarville,41.219947688199625,-85.019277436263,3720.0
Middlebury,41.66870747560004,-85.70844658071826,3676.0
Paoli,38.557170496354495,-86.46985872681009,3600.0
Knox,41.29098629383463,-86.62122946470964,3599.0
New Palestine,39.72881051271533,-85.8951708548829,3541.0
Aurora,39.067377472400594,-84.9044469906348,3508.0
Union City,40.19959040117727,-84.82052820713419,3423.0
Newburgh,37.949415309259436,-87.40528700357956,3416.0
Ossian,40.8769599917083,-85.16731469347125,3382.0
Sheridan,40.13083651086214,-86.21878707117968,3361.0
Attica,40.28737285936996,-87.2452061933107,3230.0
Syracuse,41.42190006388739,-85.750617165011,3217.0
Corydon,38.213009286888756,-86.12571285269478,3168.0
Bicknell,38.7743411889274,-87.30776169129912,3016.0
Brownstown,38.87897762213595,-86.04779352152778,3013.0
Delphi,40.583400842938076,-86.66679081808103,2997.0
Fort Branch,38.24614734152419,-87.57334925970359,2931.0
Centerville,39.83193825795561,-84.9922551448867,2749.0
Lagrange,41.64811036507604,-85.41804804043853,2735.0
Covington,40.14153012486742,-87.39061399621458,2733.0
Butler,41.427144258263446,-84.87221690144818,2679.0
Fairmount,40.417285996338755,-85.64772914707548,2659.0
Brookville,39.42299609296703,-85.01042383148285,2643.0
Loogootee,38.67554983779999,-86.9140627924859,2616.0
Santa Claus,38.1168364727812,-86.92906960276432,2609.0
Ingalls,39.974723490859645,-85.81566082498192,2602.0
Osceola,41.664762121979834,-86.07876476509041,2593.0
Rockville,39.76648786604803,-87.22949295144835,2592.0
Brooklyn,39.54596766552652,-86.37025853348163,2580.0
Chesterfield,40.11298182398218,-85.59419790684312,2501.0
Avilla,41.363804364385246,-85.23162681800125,2475.0
Spencer,39.28623336125745,-86.77248044107472,2464.0
Greentown,40.47754495287193,-85.9625502820963,2405.0
Lapel,40.03338775518592,-85.84058097219578,2390.0
Fowler,40.616950823935824,-87.31835086408826,2349.0
Bloomfield,39.02613179315865,-86.93738614129246,2302.0
Winamac,41.053478579523386,-86.60369305284887,2287.0
Albany,40.305572617614764,-85.23304987090978,2282.0
Middletown,40.05947994817769,-85.54228390146575,2264.0
Petersburg,38.49188347237095,-87.28099020495672,2260.0
Oakland City,38.3378282379121,-87.34940674515056,2260.0
Rising Sun,38.953116731174624,-84.85446211672993,2228.0
Albion,41.396583267985264,-85.41867299908047,2222.0
Monrovia,39.584063960548185,-86.47937158238321,2208.0
Ferdinand,38.22710682317187,-86.86304021681295,2189.0
Versailles,39.06343970442045,-85.25662425889166,2188.0
Waterloo,41.432752871236595,-85.03467262338755,2157.0
Cloverdale,39.52105494115486,-86.79954306728736,2152.0
West Terre Haute,39.46383842321103,-87.4505775498643,2151.0
Knightstown,39.795986416498444,-85.53095253753517,2150.0
Hope,39.299278702220924,-85.76601065000138,2144.0
Burns Harbor,41.61865277194241,-87.12574126598136,2142.0
Flora,40.545511927390606,-86.52256816142376,2101.0
Dunkirk,40.37410981269672,-85.20761007385701,2098.0
Walkerton,41.46560927568543,-86.482492869529,2091.0
Veedersburg,40.1137321227202,-87.25659746837034,2085.0
Orleans,38.66150590731144,-86.45168706316643,2069.0
Southport,39.659986663239835,-86.11711734532955,2068.0
Fremont,41.72799528970826,-84.93958721627348,2063.0
Edgewood,40.103206743248144,-85.73748626465667,2058.0
Kouts,41.31715361598924,-87.02655962870047,2054.0
Trail Creek,41.696256171397955,-86.85551179889055,2027.0
Liberty,39.63496439986619,-84.9273998580637,2010.0
Jasonville,39.1621476201999,-87.19977575414089,2008.0
Wakarusa,41.533533321441624,-86.01400544222506,1999.0
Rockport,37.889432513713224,-87.05418266835183,1977.0
Williamsport,40.28840191293818,-87.29221609813602,1965.0
New Chicago,41.55874597479547,-87.27168597457157,1961.0
Monon,40.86417292976967,-86.87864485367633,1938.0
New Carlisle,41.70187765011415,-86.4911607433213,1910.0
Battle Ground,40.50753638081211,-86.85270942090797,1879.0
Churubusco,41.23091256920915,-85.31958480248227,1866.0
Milan,39.12531610295491,-85.1270203451661,1832.0
South Whitley,41.08401749243885,-85.6277850103896,1818.0
North Judson,41.216114990460845,-86.77686638755888,1813.0
Shadeland,40.35087559598584,-86.96228006374085,1811.0
Frankton,40.22101428678953,-85.77183951842542,1792.0
Bristol,41.71812485796826,-85.82278197058797,1785.0
Roanoke,40.963716385788715,-85.37632653564022,1784.0
Vevay,38.74266272609843,-85.07830264912593,1777.0
Meridian Hills,39.88736974285617,-86.15672754964935,1754.0
Argos,41.237925058623894,-86.2521291889635,1744.0
French Lick,38.54615275230008,-86.62025535163608,1731.0
Cambridge City,39.812436806686286,-85.17028179082132,1729.0
Daleville,40.11867875475715,-85.55671024630927,1702.0
Bourbon,41.299297068894,-86.11676664683448,1673.0
Hagerstown,39.91148477651107,-85.15542973942148,1669.0
Brookston,40.60079963270859,-86.86645345107233,1648.0
North Liberty,41.532462939596314,-86.42807348474801,1625.0
Haubstadt,38.203836674499904,-87.57500054194391,1622.0
Kentland,40.77394384899819,-87.44656527981302,1613.0
Milford,41.414272646588955,-85.84457366540177,1606.0
Osgood,39.128537536350336,-85.29283876397373,1594.0
Woodburn,41.12870500137415,-84.8501893821674,1591.0
Eaton,40.32183226308041,-85.35910768805034,1590.0
Trafalgar,39.41242544940042,-86.14990380825351,1563.0
Hamilton,41.540955229203156,-84.92039920616253,1554.0
Dale,38.176912105163964,-86.98015012982984,1522.0
Montpelier,40.549826670317884,-85.28695675747922,1514.0
Jonesboro,40.479654653334535,-85.63022864943017,1502.0
Rossville,40.41964682658169,-86.59578975776118,1500.0
Cannelton,37.91061479276276,-86.73770086963063,1494.0
Crothersville,38.79442944187488,-85.83993458652819,1493.0
Arcadia,40.174201416317196,-86.02106351405621,1474.0
Warren Park,39.783273809096,-86.05164111398277,1472.0
Greenville,38.37169502874798,-85.98267990219637,1441.0
Thorntown,40.129203974519086,-86.6098601648688,1416.0
Fairview Park,39.682066852543976,-87.41429871352716,1410.0
Darmstadt,38.09380093612606,-87.57930032733879,1407.0
Worthington,39.11842554102387,-86.97980072968664,1406.0
Westport,39.17667246485932,-85.57467827527834,1385.0
Odon,38.84231885478678,-86.98931984203442,1383.0
Dillsboro,39.01841132563058,-85.05269748961203,1383.0
Prince's Lakes,39.35142081865255,-86.1094279643915,1371.0
Clermont,39.81661803026222,-86.32069343869729,1367.0
Remington,40.76702575188866,-87.13616745372191,1360.0
Dayton,40.37519305676932,-86.7739726534614,1358.0
Owensville,38.271839550969794,-87.69178432716878,1336.0
Monroeville,40.97352851309657,-84.86761883945988,1330.0
Kingsford Heights,41.47840399846926,-86.69301517749334,1325.0
New Pekin,38.50288523915435,-86.01517871952584,1323.0
Russiaville,40.418821444789295,-86.27279801785555,1310.0
Rome City,41.489207111552744,-85.36088406041938,1304.0
Galveston,40.576727814095776,-86.19241091065471,1276.0
Geneva,40.597484430032694,-84.95682370893662,1275.0
Nashville,39.207947830118194,-86.23832195108228,1265.0
Parker City,40.18977165763096,-85.20369603477877,1263.0
Farmland,40.18948078752891,-85.12731195200115,1250.0
Utica,38.3380736790186,-85.65584995825729,1236.0
Topeka,41.53942798337904,-85.54744181570423,1223.0
