event_id,year,month,date_start,event_type,county,fips,magnitude,magnitude_type,tor_f_scale,deaths_direct,injuries_direct,damage_property_usd,latitude,longitude
502437,2014,March,2014-03-28 22:15:00,Hail,MADISON,28089,1.0,,,0,0,0.0,32.76,-89.98
502438,2014,March,2014-03-28 22:15:00,Thunderstorm Wind,COPIAH,28029,54.0,EG,,0,0,10000.0,31.72,-90.74
502439,2014,March,2014-03-28 22:15:00,Thunderstorm Wind,JEFFERSON,28063,56.0,EG,,0,0,30000.0,31.68,-90.8
501906,2014,March,2014-03-28 22:55:00,Hail,PIKE,28113,1.0,,,0,0,0.0,31.2,-90.32
501907,2014,March,2014-03-28 22:55:00,Thunderstorm Wind,PIKE,28113,60.0,EG,,0,0,1000.0,31.2,-90.32
514129,2014,April,2014-04-04 01:00:00,Thunderstorm Wind,COAHOMA,28027,65.0,EG,,1,0,30000.0,34.2281,-90.6957
514132,2014,April,2014-04-04 01:00:00,Thunderstorm Wind,COAHOMA,28027,61.0,EG,,0,0,0.0,34.37,-90.63
506541,2014,April,2014-04-04 01:05:00,Thunderstorm Wind,BOLIVAR,28011,52.0,EG,,0,0,10000.0,34.09,-90.72
506542,2014,April,2014-04-04 01:20:00,Thunderstorm Wind,WASHINGTON,28151,51.0,MG,,0,0,0.0,33.5,-90.98
514136,2014,April,2014-04-04 01:25:00,Thunderstorm Wind,PANOLA,28107,56.0,EG,,0,0,0.0,34.5,-90.2
506543,2014,April,2014-04-04 01:30:00,Thunderstorm Wind,BOLIVAR,28011,52.0,EG,,0,0,3000.0,33.7326,-90.7158
506544,2014,April,2014-04-04 01:30:00,Thunderstorm Wind,BOLIVAR,28011,52.0,EG,,0,0,10000.0,33.6806,-90.7983
514137,2014,April,2014-04-04 01:40:00,Thunderstorm Wind,PANOLA,28107,52.0,EG,,0,0,0.0,34.5084,-89.9513
506545,2014,April,2014-04-04 01:45:00,Thunderstorm Wind,SUNFLOWER,28133,54.0,EG,,0,0,7000.0,33.45,-90.64
514134,2014,April,2014-04-04 01:45:00,Thunderstorm Wind,DE SOTO,28033,56.0,EG,,0,0,0.0,34.9186,-89.9358
506546,2014,April,2014-04-04 01:54:00,Thunderstorm Wind,SUNFLOWER,28133,52.0,EG,,0,0,0.0,33.35,-90.59
506547,2014,April,2014-04-04 01:55:00,Thunderstorm Wind,LEFLORE,28083,52.0,EG,,0,0,8000.0,33.6006,-90.2963
507627,2014,April,2014-04-04 02:20:00,Thunderstorm Wind,GRENADA,28043,50.0,EG,,0,0,2000.0,33.7623,-89.9739
506548,2014,April,2014-04-04 02:20:00,Thunderstorm Wind,GRENADA,28043,54.0,EG,,0,0,10000.0,33.78,-89.81
514138,2014,April,2014-04-04 02:25:00,Thunderstorm Wind,PONTOTOC,28115,50.0,EG,,0,0,0.0,34.3525,-89.0758
506550,2014,April,2014-04-04 02:27:00,Thunderstorm Wind,GRENADA,28043,52.0,EG,,0,0,15000.0,33.78,-89.81
506549,2014,April,2014-04-04 02:27:00,Thunderstorm Wind,GRENADA,28043,54.0,EG,,0,0,0.0,33.75,-89.62
514139,2014,April,2014-04-04 02:35:00,Thunderstorm Wind,CALHOUN,28013,50.0,EG,,0,0,0.0,33.85,-89.32
506552,2014,April,2014-04-04 02:40:00,Thunderstorm Wind,WEBSTER,28155,54.0,EG,,0,0,0.0,33.71,-89.45
514141,2014,April,2014-04-04 02:40:00,Thunderstorm Wind,PRENTISS,28117,50.0,EG,,0,0,15000.0,34.72,-88.67
514142,2014,April,2014-04-04 02:45:00,Thunderstorm Wind,LEE,28081,50.0,EG,,0,0,250000.0,34.45,-88.67
506553,2014,April,2014-04-04 02:47:00,Thunderstorm Wind,MONTGOMERY,28097,52.0,EG,,0,0,0.0,33.53,-89.57
506554,2014,April,2014-04-04 03:00:00,Thunderstorm Wind,WEBSTER,28155,52.0,EG,,0,0,0.0,33.58,-89.27
514140,2014,April,2014-04-04 03:00:00,Thunderstorm Wind,CHICKASAW,28017,50.0,EG,,0,0,0.0,34.0893,-89.0964
506555,2014,April,2014-04-04 03:05:00,Thunderstorm Wind,CLAY,28025,52.0,EG,,0,0,0.0,33.73,-88.95
514145,2014,April,2014-04-04 03:10:00,Thunderstorm Wind,MONROE,28095,50.0,EG,,0,0,0.0,34.02,-88.52
506556,2014,April,2014-04-04 03:46:00,Thunderstorm Wind,LOWNDES,28087,52.0,EG,,0,0,0.0,33.59,-88.37
507061,2014,April,2014-04-06 01:15:00,Hail,LAWRENCE,28077,1.25,,,0,0,0.0,31.64,-90.19
507062,2014,April,2014-04-06 10:12:00,Flash Flood,HINDS,28049,,,,0,0,25000.0,32.32,-90.21
507064,2014,April,2014-04-06 10:30:00,Flash Flood,WARREN,28149,,,,0,0,0.0,32.3,-90.74
507068,2014,April,2014-04-06 15:00:00,Flash Flood,WARREN,28149,,,,0,0,0.0,32.36,-90.78
507076,2014,April,2014-04-06 15:50:00,Flash Flood,WARREN,28149,,,,0,0,60000.0,32.4,-90.79
507096,2014,April,2014-04-06 17:40:00,Flash Flood,YAZOO,28163,,,,1,0,50000.0,32.8538,-90.3956
507098,2014,April,2014-04-06 17:50:00,Hail,SCOTT,28123,1.0,,,0,0,0.0,32.44,-89.65
507103,2014,April,2014-04-06 18:25:00,Hail,NESHOBA,28099,2.0,,,0,0,30000.0,32.7429,-89.185
507102,2014,April,2014-04-06 18:30:00,Flash Flood,ATTALA,28007,,,,0,0,0.0,33.06,-89.59
507104,2014,April,2014-04-06 18:33:00,Hail,SIMPSON,28127,1.75,,,0,0,0.0,32.02,-89.97
507112,2014,April,2014-04-06 18:41:00,Tornado,NESHOBA,28099,,,EF1,0,0,75000.0,32.8022,-89.0136
507113,2014,April,2014-04-06 18:43:00,Hail,RANKIN,28121,1.0,,,0,0,0.0,32.08,-89.78
507114,2014,April,2014-04-06 18:45:00,Hail,JASPER,28061,1.0,,,0,0,0.0,32.14,-89.0
507115,2014,April,2014-04-06 18:47:00,Hail,WINSTON,28159,0.75,,,0,0,0.0,32.92,-88.95
507117,2014,April,2014-04-06 18:47:00,Hail,RANKIN,28121,0.75,,,0,0,0.0,32.09,-89.88
507118,2014,April,2014-04-06 18:53:00,Hail,SMITH,28129,1.0,,,0,0,0.0,32.19,-89.69
507119,2014,April,2014-04-06 19:06:00,Thunderstorm Wind,KEMPER,28069,53.0,EG,,0,0,0.0,32.88,-88.83
507122,2014,April,2014-04-06 19:08:00,Hail,SCOTT,28123,1.0,,,0,0,0.0,32.27,-89.6
516893,2014,April,2014-04-06 19:10:00,Thunderstorm Wind,NOXUBEE,28103,50.0,EG,,0,0,1000.0,32.97,-88.7008
507123,2014,April,2014-04-06 19:10:00,Hail,NOXUBEE,28103,1.25,,,0,0,0.0,32.98,-88.69
507129,2014,April,2014-04-06 19:37:00,Thunderstorm Wind,NOXUBEE,28103,54.0,EG,,0,0,20000.0,33.11,-88.47
507131,2014,April,2014-04-06 19:40:00,Hail,NOXUBEE,28103,1.0,,,0,0,5000.0,33.01,-88.42
507134,2014,April,2014-04-06 20:05:00,Thunderstorm Wind,LAUDERDALE,28075,53.0,EG,,0,0,0.0,32.38,-88.71
507136,2014,April,2014-04-06 20:30:00,Flash Flood,RANKIN,28121,,,,0,0,0.0,32.23,-90.17
507137,2014,April,2014-04-06 21:00:00,Flash Flood,SHARKEY,28125,,,,0,0,25000.0,32.91,-90.88
507138,2014,April,2014-04-06 21:00:00,Flash Flood,YAZOO,28163,,,,0,0,0.0,32.81,-90.04
507139,2014,April,2014-04-06 21:05:00,Hail,WASHINGTON,28151,0.75,,,0,0,0.0,33.39,-91.05
507140,2014,April,2014-04-06 21:09:00,Hail,WASHINGTON,28151,0.88,,,0,0,0.0,33.39,-91.05
507141,2014,April,2014-04-06 22:04:00,Flash Flood,ADAMS,28001,,,,0,0,0.0,31.55,-91.39
507144,2014,April,2014-04-06 22:20:00,Heavy Rain,CHOCTAW,28019,,,,0,0,0.0,33.33,-89.24
507147,2014,April,2014-04-06 22:30:00,Flash Flood,HINDS,28049,,,,0,0,15000.0,32.32,-90.21
507148,2014,April,2014-04-06 23:00:00,Flash Flood,LEAKE,28079,,,,0,0,10000.0,32.62,-89.48
507151,2014,April,2014-04-06 23:25:00,Flash Flood,ATTALA,28007,,,,0,0,50000.0,33.14,-89.74
507153,2014,April,2014-04-07 00:01:00,Flash Flood,RANKIN,28121,,,,0,0,0.0,32.15,-90.13
507154,2014,April,2014-04-07 00:03:00,Flash Flood,RANKIN,28121,,,,0,0,0.0,32.08,-89.78
507155,2014,April,2014-04-07 00:10:00,Flash Flood,SCOTT,28123,,,,0,0,0.0,32.31,-89.62
507156,2014,April,2014-04-07 00:20:00,Heavy Rain,RANKIN,28121,,,,0,0,0.0,32.18,-90.12
507157,2014,April,2014-04-07 00:30:00,Flash Flood,NEWTON,28101,,,,0,0,0.0,32.57,-89.12
507158,2014,April,2014-04-07 00:30:00,Flash Flood,NEWTON,28101,,,,0,0,0.0,32.5458,-89.2413
516914,2014,April,2014-04-07 00:46:00,Thunderstorm Wind,LINCOLN,28085,55.0,EG,,0,0,5000.0,31.6166,-90.4628
507159,2014,April,2014-04-07 00:48:00,Thunderstorm Wind,JEFFERSON DAVIS,28065,54.0,EG,,0,0,10000.0,31.5674,-89.8895
507160,2014,April,2014-04-07 00:52:00,Thunderstorm Wind,COPIAH,28029,63.0,EG,,0,0,250000.0,31.7076,-90.3747
507161,2014,April,2014-04-07 01:00:00,Flash Flood,SMITH,28129,,,,0,0,0.0,32.03,-89.52
507162,2014,April,2014-04-07 01:00:00,Flash Flood,NOXUBEE,28103,,,,0,0,0.0,33.11,-88.44
507164,2014,April,2014-04-07 01:02:00,Tornado,COVINGTON,28031,,,EF2,0,8,2000000.0,31.6717,-89.6567
516926,2014,April,2014-04-07 01:25:00,Tornado,JONES,28067,,,EF0,0,0,10000000.0,31.7859,-89.4015
507355,2014,April,2014-04-07 02:30:00,Flash Flood,LAUDERDALE,28075,,,,0,0,0.0,32.49,-88.84
507374,2014,April,2014-04-07 02:30:00,Flash Flood,NEWTON,28101,,,,0,0,0.0,32.46,-89.04
507375,2014,April,2014-04-07 02:30:00,Flash Flood,NEWTON,28101,,,,0,0,0.0,32.49,-89.07
507389,2014,April,2014-04-07 04:15:00,Flood,SIMPSON,28127,,,,0,0,0.0,31.96,-89.85
507395,2014,April,2014-04-07 05:00:00,Flash Flood,NOXUBEE,28103,,,,0,0,0.0,33.11,-88.44
507391,2014,April,2014-04-07 05:00:00,Flood,NOXUBEE,28103,,,,0,0,0.0,33.16,-88.56
507392,2014,April,2014-04-07 05:00:00,Flash Flood,JASPER,28061,,,,0,0,0.0,32.01,-89.14
507394,2014,April,2014-04-07 05:00:00,Flash Flood,KEMPER,28069,,,,0,0,0.0,32.83,-88.48
507399,2014,April,2014-04-07 05:15:00,Flash Flood,LAUDERDALE,28075,,,,0,0,0.0,32.38,-88.71
507401,2014,April,2014-04-07 05:40:00,Flood,SMITH,28129,,,,0,0,0.0,32.03,-89.52
507403,2014,April,2014-04-07 05:50:00,Flood,NESHOBA,28099,,,,0,0,0.0,32.84,-89.23
507410,2014,April,2014-04-07 06:00:00,Flood,SIMPSON,28127,,,,0,0,0.0,32.02,-89.99
507411,2014,April,2014-04-07 06:00:00,Flash Flood,CLARKE,28023,,,,0,0,0.0,32.04,-88.72
507407,2014,April,2014-04-07 06:00:00,Flash Flood,JASPER,28061,,,,0,0,20000.0,31.8662,-89.2637
507413,2014,April,2014-04-07 06:30:00,Flash Flood,LAUDERDALE,28075,,,,0,0,0.0,32.38,-88.71
507415,2014,April,2014-04-07 07:00:00,Flood,SMITH,28129,,,,0,0,0.0,32.12,-89.71
507417,2014,April,2014-04-07 07:00:00,Flood,SMITH,28129,,,,0,0,0.0,32.13,-89.54
508159,2014,April,2014-04-07 08:00:00,Flood,NEWTON,28101,,,,0,0,0.0,32.49,-89.17
508160,2014,April,2014-04-07 08:30:00,Flood,RANKIN,28121,,,,0,0,0.0,32.21,-90.06
508161,2014,April,2014-04-07 08:30:00,Flood,RANKIN,28121,,,,0,0,75000.0,32.15,-90.11
508162,2014,April,2014-04-07 08:40:00,Flood,SCOTT,28123,,,,0,0,0.0,32.36,-89.47
508163,2014,April,2014-04-07 08:55:00,Flood,SIMPSON,28127,,,,0,0,0.0,32.01,-89.94
508164,2014,April,2014-04-07 09:00:00,Flood,RANKIN,28121,,,,0,0,0.0,32.31,-89.81
508165,2014,April,2014-04-07 09:00:00,Flood,NESHOBA,28099,,,,0,0,0.0,32.78,-89.31
508166,2014,April,2014-04-07 10:00:00,Flood,RANKIN,28121,,,,0,0,75000.0,32.25,-90.17
508167,2014,April,2014-04-07 10:00:00,Flood,LAUDERDALE,28075,,,,0,0,25000.0,32.34,-88.69
508168,2014,April,2014-04-07 10:00:00,Flood,SIMPSON,28127,,,,0,0,0.0,32.01,-89.94
508169,2014,April,2014-04-07 10:15:00,Flood,RANKIN,28121,,,,0,0,0.0,32.24,-90.13
508170,2014,April,2014-04-07 11:00:00,Flood,SIMPSON,28127,,,,0,0,0.0,31.98,-89.91
508171,2014,April,2014-04-07 11:15:00,Flood,NESHOBA,28099,,,,0,0,0.0,32.76,-89.14
507700,2014,April,2014-04-08 05:45:00,Flood,NEWTON,28101,,,,0,0,5000.0,32.33,-88.92
515066,2014,April,2014-04-08 12:35:00,Hail,CHICKASAW,28017,0.88,,,0,0,0.0,34.0,-88.75
507701,2014,April,2014-04-08 12:50:00,Hail,ADAMS,28001,0.75,,,0,0,0.0,31.55,-91.39
515070,2014,April,2014-04-08 13:20:00,Hail,PONTOTOC,28115,0.88,,,0,0,0.0,34.1175,-88.8821
507702,2014,April,2014-04-08 14:30:00,Thunderstorm Wind,JEFFERSON,28063,50.0,EG,,0,0,3000.0,31.82,-91.05
507703,2014,April,2014-04-08 14:35:00,Thunderstorm Wind,ADAMS,28001,55.0,MG,,0,0,1000.0,31.58,-91.31
507704,2014,April,2014-04-08 14:58:00,Hail,FRANKLIN,28037,0.88,,,0,0,0.0,31.46,-90.85
507705,2014,April,2014-04-08 15:10:00,Thunderstorm Wind,COPIAH,28029,60.0,EG,,0,0,5000.0,31.86,-90.39
507706,2014,April,2014-04-08 15:15:00,Thunderstorm Wind,LINCOLN,28085,50.0,EG,,0,0,4000.0,31.58,-90.45
507707,2014,April,2014-04-08 15:17:00,Thunderstorm Wind,LINCOLN,28085,50.0,EG,,0,0,5000.0,31.49,-90.57
501942,2014,April,2014-04-08 15:40:00,Thunderstorm Wind,PIKE,28113,60.0,EG,,0,1,30000.0,31.2484,-90.4674
507708,2014,April,2014-04-08 15:45:00,Thunderstorm Wind,LAWRENCE,28077,55.0,EG,,0,0,8000.0,31.55,-90.11
507709,2014,April,2014-04-08 16:25:00,Thunderstorm Wind,MARION,28091,65.0,EG,,0,0,50000.0,31.26,-89.83
507710,2014,April,2014-04-08 16:35:00,Hail,LAMAR,28073,1.5,,,0,0,2000.0,31.28,-89.61
501943,2014,April,2014-04-08 17:00:00,Thunderstorm Wind,HANCOCK,28045,56.0,EG,,0,0,30000.0,30.4278,-89.4189
501961,2014,April,2014-04-08 17:05:00,Thunderstorm Wind,PEARL RIVER,28109,52.0,EG,,0,0,1000.0,30.5466,-89.6334
515089,2014,April,2014-04-14 00:25:00,Thunderstorm Wind,TUNICA,28143,50.0,MG,,0,0,0.0,34.6924,-90.3847
515090,2014,April,2014-04-14 00:50:00,Thunderstorm Wind,PANOLA,28107,50.0,EG,,0,0,0.0,34.4024,-90.1634
507727,2014,April,2014-04-14 03:20:00,Thunderstorm Wind,SCOTT,28123,60.0,EG,,0,0,20000.0,32.57,-89.66
507728,2014,April,2014-04-14 03:30:00,Thunderstorm Wind,NESHOBA,28099,55.0,EG,,0,0,20000.0,32.61,-89.23
507731,2014,April,2014-04-14 03:45:00,Flash Flood,YAZOO,28163,,,,0,0,10000.0,32.86,-90.41
507732,2014,April,2014-04-14 03:45:00,Thunderstorm Wind,NEWTON,28101,50.0,EG,,0,0,5000.0,32.57,-89.17
507729,2014,April,2014-04-14 03:45:00,Flash Flood,RANKIN,28121,,,,0,0,25000.0,32.447,-89.7431
507734,2014,April,2014-04-14 03:50:00,Flash Flood,YAZOO,28163,,,,0,0,15000.0,32.71,-90.37
507735,2014,April,2014-04-14 04:00:00,Thunderstorm Wind,KEMPER,28069,55.0,EG,,0,0,25000.0,32.59,-88.74
507736,2014,April,2014-04-14 04:07:00,Thunderstorm Wind,NEWTON,28101,50.0,EG,,0,0,5000.0,32.57,-88.93
507739,2014,April,2014-04-14 04:30:00,Flash Flood,SCOTT,28123,,,,0,0,10000.0,32.5737,-89.7206
507738,2014,April,2014-04-14 04:30:00,Flash Flood,HUMPHREYS,28053,,,,0,0,5000.0,32.98,-90.59
507741,2014,April,2014-04-14 04:45:00,Flash Flood,SCOTT,28123,,,,0,0,120000.0,32.464,-89.3745
507743,2014,April,2014-04-14 05:00:00,Flash Flood,MADISON,28089,,,,0,0,10000.0,32.52,-90.07
507745,2014,April,2014-04-14 05:10:00,Thunderstorm Wind,JASPER,28061,53.0,EG,,0,0,10000.0,31.98,-89.27
507746,2014,April,2014-04-14 05:22:00,Thunderstorm Wind,JASPER,28061,50.0,EG,,0,0,3000.0,32.12,-88.97
507747,2014,April,2014-04-14 05:30:00,Flash Flood,LEAKE,28079,,,,0,0,10000.0,32.62,-89.53
507751,2014,April,2014-04-14 06:00:00,Flash Flood,WARREN,28149,,,,0,0,10000.0,32.3404,-90.8288
507749,2014,April,2014-04-14 06:00:00,Flash Flood,HINDS,28049,,,,0,0,10000.0,32.32,-90.21
507754,2014,April,2014-04-14 06:09:00,Flash Flood,MADISON,28089,,,,0,0,120000.0,32.6242,-90.0363
507896,2014,April,2014-04-14 06:10:00,Flash Flood,RANKIN,28121,,,,0,0,5000.0,32.32,-90.11
507897,2014,April,2014-04-14 07:00:00,Flash Flood,SCOTT,28123,,,,0,0,10000.0,32.55,-89.42
507898,2014,April,2014-04-14 07:25:00,Flash Flood,MADISON,28089,,,,0,0,5000.0,32.61,-90.0
507899,2014,April,2014-04-14 08:55:00,Flash Flood,YAZOO,28163,,,,0,0,10000.0,32.76,-90.28
507900,2014,April,2014-04-14 08:55:00,Flash Flood,YAZOO,28163,,,,0,0,10000.0,32.64,-90.58
507901,2014,April,2014-04-14 08:55:00,Flash Flood,YAZOO,28163,,,,0,0,5000.0,32.7365,-90.3171
507902,2014,April,2014-04-14 10:00:00,Flash Flood,MADISON,28089,,,,0,0,5000.0,32.67,-89.83
507903,2014,April,2014-04-14 12:20:00,Thunderstorm Wind,SHARKEY,28125,50.0,EG,,0,0,1000.0,32.8,-90.93
507904,2014,April,2014-04-14 15:15:00,Thunderstorm Wind,WARREN,28149,53.0,EG,,0,0,5000.0,32.49,-90.98
507908,2014,April,2014-04-14 15:30:00,Flash Flood,WARREN,28149,,,,0,0,25000.0,32.48,-90.8
507912,2014,April,2014-04-14 15:40:00,Thunderstorm Wind,WARREN,28149,53.0,EG,,0,0,20000.0,32.14,-90.87
507913,2014,April,2014-04-14 15:40:00,Thunderstorm Wind,WARREN,28149,63.0,EG,,0,0,50000.0,32.33,-90.87
507916,2014,April,2014-04-14 15:50:00,Thunderstorm Wind,YAZOO,28163,53.0,EG,,0,0,10000.0,32.67,-90.54
507919,2014,April,2014-04-14 15:55:00,Flash Flood,YAZOO,28163,,,,0,0,3000.0,32.5823,-90.6491
507920,2014,April,2014-04-14 16:10:00,Thunderstorm Wind,YAZOO,28163,50.0,EG,,0,0,8000.0,32.68,-90.25
507921,2014,April,2014-04-14 16:20:00,Thunderstorm Wind,HINDS,28049,50.0,EG,,0,0,3000.0,32.34,-90.3
507922,2014,April,2014-04-14 16:20:00,Thunderstorm Wind,YAZOO,28163,50.0,EG,,0,0,1000.0,32.74,-90.12
507923,2014,April,2014-04-14 16:26:00,Thunderstorm Wind,HOLMES,28051,50.0,EG,,0,0,3000.0,32.93,-90.02
507924,2014,April,2014-04-14 16:29:00,Thunderstorm Wind,HINDS,28049,55.0,EG,,0,0,1000.0,32.31,-90.18
507925,2014,April,2014-04-14 16:30:00,Thunderstorm Wind,HINDS,28049,60.0,EG,,0,0,10000.0,32.32,-90.21
507926,2014,April,2014-04-14 16:31:00,Thunderstorm Wind,MADISON,28089,50.0,EG,,0,0,3000.0,32.61,-90.03
507927,2014,April,2014-04-14 16:31:00,Thunderstorm Wind,ATTALA,28007,50.0,EG,,0,0,3000.0,32.92,-89.91
507910,2014,April,2014-04-14 16:40:00,Flash Flood,WARREN,28149,,,,0,0,50000.0,32.49,-90.98
507928,2014,April,2014-04-14 16:48:00,Thunderstorm Wind,RANKIN,28121,50.0,EG,,0,0,1000.0,32.47,-89.89
507929,2014,April,2014-04-14 16:53:00,Flash Flood,MADISON,28089,,,,0,0,50000.0,32.6097,-90.04
507931,2014,April,2014-04-14 17:00:00,Flash Flood,HINDS,28049,,,,0,0,20000.0,32.32,-90.21
507930,2014,April,2014-04-14 17:27:00,Heavy Rain,OKTIBBEHA,28105,,,,0,0,3000.0,33.46,-88.82
501967,2014,April,2014-04-14 18:50:00,Thunderstorm Wind,JACKSON,28059,65.0,EG,,0,2,100000.0,30.427,-88.6264
501965,2014,April,2014-04-14 19:00:00,Flash Flood,HANCOCK,28045,,,,0,0,0.0,30.5647,-89.43
508294,2014,April,2014-04-24 17:55:00,Hail,WASHINGTON,28151,1.0,,,0,0,0.0,33.17,-90.85
508295,2014,April,2014-04-24 18:05:00,Thunderstorm Wind,HOLMES,28051,65.0,EG,,0,0,150000.0,33.12,-90.05
508293,2014,April,2014-04-24 18:25:00,Thunderstorm Wind,HUMPHREYS,28053,50.0,EG,,0,0,1000.0,33.18,-90.49
508296,2014,April,2014-04-24 18:30:00,Thunderstorm Wind,HUMPHREYS,28053,50.0,EG,,0,0,1000.0,33.18,-90.45
508298,2014,April,2014-04-24 19:20:00,Hail,HOLMES,28051,4.25,,,0,0,10000.0,33.2,-89.78
508299,2014,April,2014-04-24 19:33:00,Thunderstorm Wind,ATTALA,28007,50.0,EG,,0,0,2000.0,33.14,-89.74
508300,2014,April,2014-04-24 19:40:00,Hail,ATTALA,28007,0.88,,,0,0,0.0,33.16,-89.65
508301,2014,April,2014-04-24 20:05:00,Thunderstorm Wind,ATTALA,28007,50.0,EG,,0,0,2000.0,33.12,-89.38
508302,2014,April,2014-04-24 20:08:00,Thunderstorm Wind,ATTALA,28007,55.0,EG,,0,0,35000.0,33.17,-89.34
508303,2014,April,2014-04-24 20:25:00,Thunderstorm Wind,WINSTON,28159,70.0,EG,,0,0,300000.0,33.12,-89.05
508304,2014,April,2014-04-24 20:25:00,Thunderstorm Wind,WINSTON,28159,60.0,EG,,0,0,5000.0,33.12,-89.09
508305,2014,April,2014-04-24 20:28:00,Hail,WINSTON,28159,1.75,,,0,0,5000.0,33.12,-89.05
508306,2014,April,2014-04-24 20:30:00,Hail,WINSTON,28159,1.0,,,0,0,0.0,33.12,-89.05
508307,2014,April,2014-04-24 20:30:00,Thunderstorm Wind,WINSTON,28159,50.0,EG,,0,0,10000.0,33.12,-89.05
508308,2014,April,2014-04-24 21:50:00,Hail,WINSTON,28159,0.88,,,0,0,0.0,33.12,-89.05
508309,2014,April,2014-04-24 22:25:00,Hail,KEMPER,28069,1.0,,,0,0,0.0,32.88,-88.83
507786,2014,April,2014-04-27 04:35:00,Hail,SHARKEY,28125,0.88,,,0,0,0.0,32.9089,-90.871
507787,2014,April,2014-04-27 04:45:00,Hail,SHARKEY,28125,1.0,,,0,0,0.0,32.9332,-90.7103
507788,2014,April,2014-04-27 04:49:00,Hail,COPIAH,28029,1.0,,,0,0,0.0,32.0403,-90.3002
507789,2014,April,2014-04-27 05:05:00,Hail,HUMPHREYS,28053,0.75,,,0,0,0.0,32.98,-90.59
507790,2014,April,2014-04-27 05:26:00,Hail,CLAIBORNE,28021,1.5,,,0,0,1000.0,31.9756,-90.929
507792,2014,April,2014-04-27 06:00:00,Hail,WASHINGTON,28151,0.75,,,0,0,0.0,33.3684,-90.9627
507791,2014,April,2014-04-27 06:03:00,Hail,WASHINGTON,28151,1.0,,,0,0,0.0,33.4,-90.9
507793,2014,April,2014-04-27 06:25:00,Thunderstorm Wind,HINDS,28049,50.0,EG,,0,0,1000.0,32.1595,-90.5488
507794,2014,April,2014-04-27 06:39:00,Hail,YAZOO,28163,1.0,,,0,0,0.0,32.9,-90.2
514390,2014,April,2014-04-27 13:20:00,Hail,CALHOUN,28013,1.0,,,0,0,0.0,33.85,-89.32
516858,2014,April,2014-04-27 13:30:00,Flash Flood,DE SOTO,28033,,,,0,0,0.0,34.82,-90.0
514389,2014,April,2014-04-27 13:36:00,Hail,CHICKASAW,28017,1.0,,,0,0,0.0,33.95,-89.1
507795,2014,April,2014-04-27 15:31:00,Hail,BOLIVAR,28011,1.0,,,0,0,0.0,34.0605,-90.6703
514391,2014,April,2014-04-27 16:30:00,Hail,QUITMAN,28119,1.75,,,0,0,0.0,34.2,-90.28
514392,2014,April,2014-04-27 16:31:00,Hail,COAHOMA,28027,1.0,,,0,0,0.0,34.2,-90.58
514394,2014,April,2014-04-27 16:37:00,Thunderstorm Wind,QUITMAN,28119,50.0,EG,,0,0,0.0,34.2536,-90.2671
514398,2014,April,2014-04-27 18:30:00,Hail,DE SOTO,28033,1.0,,,0,0,0.0,34.8409,-89.9722
514660,2014,April,2014-04-28 05:30:00,Thunderstorm Wind,TUNICA,28143,50.0,EG,,0,0,0.0,34.82,-90.32
514666,2014,April,2014-04-28 06:15:00,Thunderstorm Wind,PANOLA,28107,50.0,EG,,0,0,0.0,34.5167,-89.9577
514432,2014,April,2014-04-28 09:45:00,Thunderstorm Wind,WAYNE,28153,83.0,EG,,0,0,50000.0,31.6884,-88.6341
507808,2014,April,2014-04-28 11:51:00,Hail,LEFLORE,28083,1.0,,,0,0,0.0,33.6553,-90.1686
507809,2014,April,2014-04-28 11:56:00,Hail,ISSAQUENA,28055,1.0,,,0,0,0.0,32.898,-91.0492
507810,2014,April,2014-04-28 12:04:00,Hail,GRENADA,28043,1.0,,,0,0,3000.0,33.76,-89.98
507812,2014,April,2014-04-28 12:06:00,Thunderstorm Wind,GRENADA,28043,53.0,EG,,0,0,1000.0,33.76,-89.98
507813,2014,April,2014-04-28 12:20:00,Hail,GRENADA,28043,1.75,,,0,0,70000.0,33.8188,-89.8146
507814,2014,April,2014-04-28 12:24:00,Thunderstorm Wind,GRENADA,28043,53.0,EG,,0,0,2000.0,33.78,-89.81
507815,2014,April,2014-04-28 12:56:00,Hail,GRENADA,28043,1.0,,,0,0,0.0,33.78,-89.71
507816,2014,April,2014-04-28 12:56:00,Thunderstorm Wind,GRENADA,28043,50.0,EG,,0,0,25000.0,33.7802,-89.7461
507817,2014,April,2014-04-28 12:57:00,Tornado,YAZOO,28163,,,EF0,0,0,0.0,32.7526,-90.6067
507818,2014,April,2014-04-28 13:05:00,Thunderstorm Wind,HOLMES,28051,55.0,EG,,0,0,2000.0,33.1335,-90.2575
507819,2014,April,2014-04-28 13:15:00,Hail,MADISON,28089,1.0,,,0,0,0.0,32.55,-90.31
507820,2014,April,2014-04-28 13:20:00,Hail,CARROLL,28015,1.0,,,0,0,0.0,33.32,-90.05
515200,2014,April,2014-04-28 13:20:00,Hail,CALHOUN,28013,1.0,,,0,0,0.0,33.93,-89.33
508147,2014,April,2014-04-28 13:25:00,Hail,MADISON,28089,1.5,,,0,0,50000.0,32.6388,-90.2142
515202,2014,April,2014-04-28 13:27:00,Hail,CALHOUN,28013,1.25,,,0,0,0.0,33.8355,-89.32
507821,2014,April,2014-04-28 13:32:00,Hail,HOLMES,28051,1.75,,,0,0,15000.0,32.9751,-90.1921
