name,lat,lon,pop2023
Lake City,33.606471912411386,-84.34121469785443,2896.0
Nicholls,31.520709684490097,-82.63767434046159,2896.0
Vienna,32.09263275999092,-83.7868252797247,2845.0
Abbeville,31.992541423186957,-83.30675549159679,2844.0
Pembroke,32.14553423072182,-81.6185461158965,2839.0
Monticello,33.295473403425824,-83.68597670659084,2833.0
Donalsonville,31.040279970648825,-84.87795828348989,2826.0
Alamo,32.14693905821785,-82.77977901417727,2811.0
Royston,34.28613764037974,-83.11055101397933,2670.0
Sylvania,32.746401109517976,-81.64080660572166,2630.0
Lithonia,33.71281756672142,-84.10599311508928,2583.0
Reidsville,32.087071422970126,-82.12436289043295,2563.0
Thunderbolt,32.03391482650927,-81.04787169270811,2539.0
East Dublin,32.54677909001693,-82.86741339574,2499.0
Claxton,32.16136134376769,-81.9093633967911,2474.0
Webster County,32.04685643251312,-84.55108384262334,2337.0
Homerville,31.03855548536052,-82.7420919007196,2327.0
Oxford,33.62764414557594,-83.87208705885016,2294.0
Louisville,32.99541998035032,-82.40000578292468,2289.0
Georgetown-Quitman County,31.867346142197395,-85.01877197044867,2280.0
Midway,31.800331489215456,-81.41900660729002,2253.0
Varnell,34.90052129361453,-84.9639805769539,2227.0
Trenton,34.87411718556337,-85.50963560591757,2226.0
Bowdon,33.53783921031723,-85.25392442134398,2211.0
Lavonia,34.43408880231813,-83.10798474530067,2167.0
Maysville,34.25544535078773,-83.55208834941664,2167.0
Clarkesville,34.610245049050214,-83.52832391122179,2135.0
Wrens,33.20693818231355,-82.38785658325713,2127.0
Clayton,34.87747701516441,-83.4026626940455,2063.0
Brooklet,32.39059719074429,-81.6677402588384,2063.0
Demorest,34.564817760202054,-83.54235488884457,2046.0
Berkeley Lake,33.980586070082005,-84.18390703889025,2029.0
Sparks,31.169347783642177,-83.4405316890443,2029.0
Mount Zion,33.64088374069774,-85.1803545658423,2022.0
Arcade,34.0693481315803,-83.53999776828164,1980.0
Mount Vernon,32.18336263058755,-82.5958787988667,1975.0
Trion,34.54795384893179,-85.31137038871636,1969.0
Davisboro,32.98258587024853,-82.60318559124534,1939.0
Ellijay,34.69115721942667,-84.48399449080692,1938.0
Colquitt,31.174138733065796,-84.73185172036435,1894.0
Porterdale,33.57391571811263,-83.89400156075044,1884.0
Nicholson,34.11721392841472,-83.42888628454361,1878.0
Warrenton,33.40674042565155,-82.66527025694666,1875.0
Ludowici,31.713046698795807,-81.74178029039079,1846.0
Butler,32.557051275645,-84.23770571322292,1832.0
Tennille,32.936621722178785,-82.81281081875328,1825.0
Pearson,31.297000233283494,-82.85439882811,1825.0
Pendergrass,34.16708445594002,-83.68276563633856,1805.0
Morgan,31.538098616866655,-84.60332200427705,1800.0
Union Point,33.61780076889121,-83.07510019248005,1789.0
Hamilton,32.76472553670677,-84.87526136634831,1763.0
Gordon,32.88664476294599,-83.33488805842343,1742.0
Twin City,32.58293513888032,-82.15753902809466,1714.0
Darien,31.356787655930027,-81.43144301640172,1678.0
Lookout Mountain,34.966483011743016,-85.36191778840481,1671.0
Homer,34.33547817228458,-83.49855083729898,1647.0
Comer,34.062503656700144,-83.12634844137497,1599.0
Walnut Grove,33.745237210312894,-83.85115132635401,1575.0
Wadley,32.866304516125446,-82.4014022095849,1569.0
Ellaville,32.23799929654084,-84.3088724143358,1541.0
Buena Vista,32.318802906872435,-84.5176975462133,1539.0
Aragon,34.045869482457206,-85.05702208657512,1502.0
Lake Park,30.685636100910493,-83.18774788512036,1485.0
Chester,32.39449431847722,-83.15505759152086,1477.0
Mount Airy,34.522115693815365,-83.49758539046081,1472.0
Emerson,34.13011014536787,-84.74822443394861,1437.0
Lincolnton,33.79310484946491,-82.47761800370878,1419.0
Richland,32.088540032773814,-84.6625288830522,1406.0
East Ellijay,34.675155249783295,-84.47685292507796,1394.0
Bogart,33.947645808964566,-83.53430659045932,1350.0
Zebulon,33.0930262619315,-84.34263262051014,1324.0
Sparta,33.276659620182166,-82.97037682400573,1320.0
Omega,31.338896344176753,-83.59494642366168,1320.0
Pine Mountain,32.852413754931526,-84.85199720019314,1281.0
Remerton,30.84414432969425,-83.30855050895049,1265.0
Willacoochee,31.335847548966797,-83.04457269159725,1243.0
Blue Ridge,34.86659145677543,-84.32181008930124,1233.0
Boston,30.792028940748807,-83.78992723595891,1216.0
Cave Spring,34.108022176417286,-85.33886128587137,1204.0
Winterville,33.96679981508808,-83.2814669038369,1195.0
Edison,31.560815877722025,-84.73738507583785,1177.0
McCaysville,34.98105398051148,-84.37055946650318,1169.0
Nelson,34.379008045866776,-84.3707423995098,1168.0
Franklin Springs,34.28397247289756,-83.1458661374265,1167.0
Arlington,31.438270024567455,-84.72532363287787,1149.0
Resaca,34.57883698184971,-84.94399991332325,1145.0
Rochelle,31.94878904480147,-83.45681112453809,1138.0
Clermont,34.478295508520816,-83.77204497598854,1126.0
Enigma,31.407611026292237,-83.32903396020359,1098.0
Broxton,31.62478476928318,-82.88770186791331,1075.0
Woodbine,30.959815747498048,-81.71760246342396,1059.0
Nahunta,31.206513210925873,-81.9814324196483,1028.0
Ivey,32.909243275135154,-83.2982700626029,1026.0
Ray City,31.072892982868172,-83.19596497546058,1020.0
Hiawassee,34.949484219575886,-83.75309817634833,1002.0
