name,lat,lon,pop2023
Farmington,34.9224141248097,-88.44315842866145,2015.0
Union,32.5711197864322,-89.1151613490275,2004.0
Quitman,32.04168463457935,-88.7202501280352,1973.0
Purvis,31.145001949826177,-89.40540906822108,1943.0
Decatur,32.43385155316192,-89.10922365668743,1920.0
Nettleton,34.08526982858151,-88.62479717831799,1892.0
Raymond,32.26094147772825,-90.4090045314543,1881.0
Shelby,33.950797679903225,-90.76534240888165,1870.0
Moorhead,33.44939816481683,-90.50625697844175,1832.0
Magnolia,31.161948531965418,-90.46700936261738,1830.0
Belmont,34.504559651323476,-88.20798081514494,1815.0
Wesson,31.699889693067004,-90.3960906495055,1796.0
Belzoni,33.18043797768662,-90.48632703631047,1764.0
Charleston,34.00751802806929,-90.05516528915437,1722.0
Drew,33.81012369851784,-90.5304121729751,1704.0
Marion,32.430314480116735,-88.64598305806307,1690.0
Sardis,34.43552455528621,-89.91137556134132,1686.0
Lumberton,31.00641201561633,-89.45919629907787,1643.0
Flora,32.54326449260484,-90.31411986026518,1634.0
Tchula,33.183101189625496,-90.22315296364171,1630.0
Bruce,33.99095296435808,-89.34535768201506,1608.0
Bay Springs,31.97721821045532,-89.27921514801001,1599.0
Ackerman,33.310995044720514,-89.1711060530958,1565.0
Itta Bena,33.500317124529005,-90.32560458598073,1549.0
Rolling Fork,32.90729910067133,-90.87689595773486,1509.0
Calhoun City,33.858768826902896,-89.31446028448816,1482.0
Shannon,34.11437182701646,-88.69307033836267,1480.0
Terry,32.10467832397502,-90.29804605950069,1479.0
Tylertown,31.11733772566137,-90.14440388764037,1471.0
Rosedale,33.85246338769578,-91.03394429019414,1460.0
Summit,31.280807687469345,-90.46699927555126,1455.0
Lexington,33.11627645557728,-90.0497457102783,1447.0
Mound Bayou,33.88074935798209,-90.72797440615098,1417.0
Walls,34.92572328701993,-90.16034220267396,1389.0
Monticello,31.552519387204754,-90.1145057717744,1384.0
Shaw,33.601498486174634,-90.77197965657898,1363.0
Fayette,31.712240735779837,-91.06201458095049,1358.0
Byhalia,34.86878349059114,-89.68897071941393,1357.0
Coldwater,34.69021302086249,-89.97575599914248,1339.0
Pelahatchie,32.3147899779846,-89.80829612511506,1286.0
Marks,34.25355794793074,-90.27224677437397,1283.0
Goodman,32.967705090568096,-89.91284333451543,1181.0
Duck Hill,33.63161395545571,-89.71540635917148,1181.0
Port Gibson,31.95578932936143,-90.98344396154076,1170.0
Centreville,31.08700977685185,-91.06544170299323,1168.0
Mantachie,34.32123590632875,-88.49793003686129,1140.0
Lambert,34.2005661784563,-90.28452202667573,1134.0
Caledonia,33.683671640938506,-88.32594977030355,1115.0
Taylorsville,31.832171026017487,-89.43415891799823,1112.0
Raleigh,32.03218759092831,-89.52471854814446,1087.0
Ecru,34.347584660167115,-89.02558937044694,1080.0
Como,34.51343718319238,-89.93905633289968,1075.0
Vardaman,33.88219029371566,-89.17777938262147,1058.0
