name,lat,lon,pop2023
Genola,40.01174697828565,-111.84646543200375,1610.0
Woodland Hills,40.01333055304473,-111.65607322803858,1571.0
East Carbon,39.53353882343792,-110.4327961966136,1567.0
Oakley,40.725656908505734,-111.27892043194707,1566.0
Castle Dale,39.22166371035315,-111.02270159527757,1538.0
Coalville,40.912051640796534,-111.41284513690292,1533.0
Ferron,39.09161534483404,-111.13365997943555,1519.0
Emigration Canyon,40.78857322636486,-111.74137295074269,1506.0
Centerfield,39.12744728790868,-111.81842374166928,1419.0
Milford,38.394522552660455,-113.01228305320763,1412.0
Uintah,41.14272008654304,-111.93330431887834,1402.0
Hideout,40.64707418981598,-111.40626347295833,1398.0
Mendon,41.71155303737977,-111.97752744401944,1334.0
Mantua,41.50070841470068,-111.9342975440654,1303.0
Fairview,39.62993124496294,-111.43683371233098,1281.0
Elwood,41.67557703537232,-112.1379047442401,1280.0
Fountain Green,39.62810966668834,-111.64131891663426,1276.0
Orangeville,39.23080413771425,-111.05912994746689,1262.0
Hildale,37.015465625106685,-112.99980158177782,1239.0
Ballard,40.29492489193446,-109.94934516051634,1231.0
Wendover,40.724089023762645,-114.02502713139664,1132.0
Aurora,38.9201411122888,-111.93365019515711,1038.0
Paradise,41.56818822509302,-111.83333092401593,1028.0
Rocky Ridge,39.91973439767788,-111.82575830597091,1018.0
Spring City,39.47984628537748,-111.49177051490787,1007.0
