name,lat,lon,pop2023
Olney,38.72849539490458,-88.0838397297825,8512.0
Maryville,38.72646672942406,-89.9649847138494,8316.0
Crete,41.440082572687025,-87.62336416295442,8316.0
Glenwood,41.54093397933292,-87.6115439389127,8268.0
Long Grove,42.19668393154902,-88.00574737157802,8263.0
Jerseyville,39.117510716072495,-90.32715571138536,8263.0
Hampshire,42.11254536895735,-88.5113376957658,8086.0
Oak Brook,41.83730763264652,-87.95161641127474,8049.0
Paris,39.6148555349298,-87.69033497617248,8039.0
Island Lake,42.27827525740783,-88.19982474666551,7992.0
Hillside,41.86747979749061,-87.90186910840671,7923.0
Lincolnshire,42.19581969930821,-87.91821202145849,7912.0
Harrisburg,37.73733550441482,-88.54568976380759,7907.0
Silvis,41.49760880830696,-90.41013359284395,7896.0
South Beloit,42.482470278865314,-89.02587780251466,7893.0
West Dundee,42.09816390164993,-88.30727210697981,7878.0
Park City,42.35214575500588,-87.89143724459348,7842.0
Rockton,42.44451131906106,-89.06335650577765,7768.0
Broadview,41.8583511163974,-87.8561963973254,7762.0
Round Lake Park,42.33082369278828,-88.07497477736808,7724.0
Princeton,41.380598255061685,-89.46410393078177,7700.0
Marengo,42.23051995818919,-88.61786792547538,7608.0
Vandalia,38.975425123952824,-89.1116797466176,7358.0
Inverness,42.115271895043996,-88.10192155349272,7302.0
Sandwich,41.64964831652551,-88.61767437693051,7212.0
West Frankfort,37.899713840826706,-88.93014351197772,7145.0
North Riverside,41.84613367853663,-87.82625975180775,7071.0
Salem,38.627926321088445,-88.95900972106523,7056.0
Volo,42.330528820934155,-88.15899711958396,7016.0
Robinson,39.00886156610018,-87.73329656512958,7010.0
University Park,41.44608420698801,-87.71532567079255,7002.0
Greenville,38.88665227512023,-89.38931627954229,6979.0
Murphysboro,37.767777010149565,-89.3323714518674,6963.0
Mendota,41.55536670848802,-89.10394743043094,6929.0
Clinton,40.14688925690778,-88.96310705127598,6898.0
Stickney,41.81831282727423,-87.77299059190503,6803.0
Mount Carmel,38.418679999522254,-87.76940502415793,6751.0
Chester,37.919865448354855,-89.82585892236838,6732.0
Calumet Park,41.66497957162718,-87.65770858077916,6685.0
Litchfield,39.19526991554705,-89.63016525792905,6614.0
Benton,38.01098191806889,-88.91788087201283,6598.0
Winthrop Harbor,42.4805349829213,-87.82934516306175,6594.0
Orland Hills,41.59050204596815,-87.84127957043212,6578.0
Elburn,41.886022955502106,-88.46099271068344,6559.0
Geneseo,41.45109878983111,-90.15408986002986,6525.0
Johnsburg,42.383202644445156,-88.2471803580956,6384.0
Lakemoor,42.339671979071845,-88.20405015203673,6338.0
Braidwood,41.269554648859526,-88.22349308021523,6173.0
Countryside,41.77405654753559,-87.8752466763527,6147.0
Monticello,40.034085167866856,-88.57276220987134,6018.0
Chillicothe,40.915748813916686,-89.50193604315346,5977.0
Mount Zion,39.77912173829408,-88.88321743426492,5878.0
Carterville,37.76283682192214,-89.08411976076444,5808.0
Pontoon Beach,38.720793524679216,-90.06092350529832,5804.0
Coal City,41.277665263091826,-88.28015545232209,5784.0
Metropolis,37.15652816465984,-88.70819736362088,5782.0
Bartonville,40.639735132951394,-89.66072585526142,5779.0
Hillsboro,39.17556479352502,-89.47204876913028,5773.0
Beardstown,39.99932683539577,-90.4177990878566,5749.0
Peoria Heights,40.74659059736387,-89.56990707421532,5747.0
Du Quoin,38.00188425757097,-89.23231578627937,5694.0
Willow Springs,41.73324272115985,-87.8858419451148,5688.0
East Alton,38.88402365606462,-90.10733529185823,5639.0
Wilmington,41.32080804740434,-88.16416519277651,5568.0
Northfield,42.102552027609924,-87.77910737328723,5543.0
Lake Bluff,42.28256281274423,-87.85103441773921,5534.0
Carlinville,39.27743519826662,-89.87614155140102,5531.0
Spring Grove,42.45448637858818,-88.23994042972001,5512.0
Spring Valley,41.33584702326292,-89.20396299925662,5442.0
Genoa,42.09263394631066,-88.6963861688981,5437.0
Posen,41.629068456521665,-87.68586852475133,5334.0
Highwood,42.20600576731928,-87.81288790768471,5304.0
Eureka,40.71493026290556,-89.27758381627918,5186.0
Poplar Grove,42.35056370358684,-88.83506111058094,5129.0
Monee,41.4180651261925,-87.75018423782042,5097.0
Lake Barrington,42.2121217145553,-88.16838991875434,5092.0
Berkeley,41.88911174758189,-87.91141993176181,5089.0
Pana,39.38290775786889,-89.06425135309924,5049.0
Pinckneyville,38.08502428940542,-89.37180707888717,4995.0
Colona,41.46779310448016,-90.34452013820668,4977.0
South Barrington,42.08819729241389,-88.15784892878739,4974.0
Milan,41.44153948972627,-90.55932594406826,4968.0
Staunton,39.01159557488505,-89.79110495330261,4951.0
Wonder Lake,42.379441449817065,-88.34925957564539,4889.0
Creve Coeur,40.642637092362634,-89.59825642362091,4828.0
Marseilles,41.31027936282243,-88.68507410342673,4773.0
Palos Park,41.667903071628594,-87.88905881619031,4765.0
Fairfield,38.3798753077041,-88.37251841236481,4738.0
Hoopeston,40.46081467074951,-87.66350758384559,4731.0
Flora,38.66885535114869,-88.47588681318364,4711.0
Carmi,38.08619371781664,-88.1719940862761,4688.0
Beecher,41.34996679231995,-87.61722478541748,4687.0
Fox River Grove,42.195441741129244,-88.21481352438812,4619.0
Tuscola,39.79669744177776,-88.27465850935126,4614.0
Breese,38.61388778540306,-89.52310849060515,4600.0
Sherman,39.887715097607405,-89.60652373212528,4599.0
Lebanon,38.60033153656475,-89.81130508656685,4571.0
Shelbyville,39.40964388797881,-88.8004710197158,4560.0
Olympia Fields,41.51699009020715,-87.69244567440512,4530.0
Watseka,40.775129113892724,-87.73041658531807,4510.0
Freeburg,38.43963352620947,-89.91681362607504,4501.0
Robbins,41.64317518850659,-87.70802482555618,4493.0
Cortland,41.925403908980435,-88.6790759690786,4488.0
Auburn,39.576311713966184,-89.74397927342736,4444.0
Stone Park,41.90320247257936,-87.88061969157793,4402.0
Kildeer,42.18270375917257,-88.04896661048156,4377.0
Caseyville,38.63014060753674,-90.033840709794,4359.0
Paxton,40.45631851671698,-88.10206007963814,4348.0
Sullivan,39.595200573668514,-88.60853039900606,4272.0
Lakewood,42.227896525103176,-88.3930926425002,4267.0
Lawrenceville,38.72634671811964,-87.6873162117858,4245.0
Peotone,41.330763028102346,-87.79565676438627,4187.0
West Peoria,40.696973521146674,-89.63985297075278,4152.0
Hometown,41.73124440339881,-87.73110750210748,4138.0
Anna,37.461185613217815,-89.23777509511397,4136.0
Pittsfield,39.62014343328414,-90.79357231274649,4072.0
Green Oaks,42.29556005418228,-87.91156318961289,4060.0
Dwight,41.098920351709836,-88.42226116069736,4034.0
Sparta,38.151325906694034,-89.71849076341317,4024.0
Barrington Hills,42.13986185013976,-88.2033753628828,4018.0
Morrison,41.80762133144617,-89.96164621485416,3981.0
Millstadt,38.45790583916727,-90.083383974325,3943.0
Indian Head Park,41.76901235137691,-87.89772567768445,3900.0
Smithton,38.41576496559165,-89.9901924933416,3900.0
Rochester,39.748731656571216,-89.54358129687955,3899.0
Marshall,39.39865692323772,-87.68996841633559,3879.0
Metamora,40.79509356365156,-89.36733266968238,3871.0
Burnham,41.637545648871715,-87.5446787907456,3869.0
South Chicago Heights,41.48306369938786,-87.63702168426471,3835.0
Dupo,38.51436738690744,-90.21699128026624,3821.0
Coal Valley,41.44185856001578,-90.44623491224779,3816.0
Byron,42.122439994199894,-89.26649379948094,3772.0
Rosemont,41.98901152702443,-87.87174886733845,3766.0
Red Bud,38.209555370764235,-89.99892232597873,3750.0
Riverwoods,42.17228204637653,-87.89504719155566,3737.0
St. Joseph,40.11403362233201,-88.03539065573337,3677.0
Oglesby,41.29321593901166,-89.07103173660435,3639.0
Forsyth,39.9259981975533,-88.96409060909251,3639.0
Deer Park,42.16548411252146,-88.08642311924851,3628.0
Eldorado,37.811250055465315,-88.44160872912063,3607.0
Fairbury,40.74598387540106,-88.51586907699644,3574.0
Aledo,41.19870778686696,-90.74592972668435,3569.0
Fulton,41.86499068523273,-90.15935480819775,3567.0
Oregon,42.01322009198449,-89.3354574099589,3566.0
Hainesville,42.34145252013049,-88.06864390266115,3489.0
Tolono,39.99128910659192,-88.26248090864884,3482.0
Riverton,39.8455480952429,-89.5361641338434,3475.0
Le Roy,40.3395228687059,-88.76279967430169,3467.0
Wadsworth,42.44482280229029,-87.92017528624638,3459.0
Germantown Hills,40.77117978599004,-89.46709804889369,3440.0
Gibson City,40.46648937369652,-88.37877468722039,3396.0
New Baden,38.53671839671618,-89.70715397607918,3364.0
Johnston City,37.82135569170127,-88.92915658652622,3308.0
