PCTILE,REGION,DEMOGIDX_2,DEMOGIDX_5,PEOPCOLORPCT,LOWINCPCT,UNEMPPCT,DISABILITYPCT,LINGISOPCT,LESSHSPCT,UNDER5PCT,OVER64PCT,LIFEEXPPCT,PM25,OZONE,DSLPM,RSEI_AIR,PTRAF,PRE1960PCT,PNPL,PRMP,PTSDF,UST,PWDIS,DWATER,NO2,D2_PM25,D2_OZONE,D2_DSLPM,D2_RSEI_AIR,D2_PTRAF,D2_LDPNT,D2_PNPL,D2_PRMP,D2_PTSDF,D2_UST,D2_PWDIS,D2_DWATER,D2_NO2,D5_PM25,D5_OZONE,D5_DSLPM,D5_RSEI_AIR,D5_PTRAF,D5_LDPNT,D5_PNPL,D5_PRMP,D5_PTSDF,D5_UST,D5_PWDIS,D5_DWATER,D5_NO2
10,USA,0.401708145974218,0.874804632274880,0.041687172544563,0.058544771650360,0.000000000000000,0.065731195145612,0.000000000000000,0.000818665712283,0.000000000000000,0.054241316972675,0.146666666666667,6.469680054644810,52.619909999999997,0.054504520841372,12.859810384000003,34688.141266711674689,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.003104158243576,0.000000000000000,3.457172966003418,5.952866954127936,6.878841105428420,6.681605415075203,7.084201859934073,6.175566101571155,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,5.080047974175383,0.000000000000000,5.837813598163115,12.747374214695300,14.068969450377459,15.074758388466062,13.039469926204319,14.620386579920824,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,12.392734473988151,0.000000000000000,13.613338495691227
11,USA,0.422994024769442,0.895755971487745,0.046400693044170,0.063968857578855,0.000000000000000,0.067966573816156,0.000000000000000,0.005030181086519,0.000000000000000,0.057971014492754,0.148717948717949,6.553462021857920,52.812956100000001,0.057083478811523,16.257201919899998,41265.122671053628437,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.008217521890475,0.000000000000000,3.588737585544587,6.699882611916945,7.685539356218769,7.309140188199025,7.852526302899402,6.817942677880378,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6.271326996080079,0.000000000000000,6.475657137565809,14.062792306436075,15.556064546315874,16.397223528846538,14.329635668385588,15.989054664897120,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,13.977151704632265,0.000000000000000,14.872868101548480
12,USA,0.443598855521547,0.915181618168438,0.051391428341440,0.069371920944340,0.000000000000000,0.070090507261629,0.000000000000000,0.007633587786260,0.000000000000000,0.061663619553503,0.150769230769231,6.616434918032790,52.997210000000003,0.059512745413587,19.826784322399998,48203.032362112237024,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.017425394770869,0.000000000000000,3.707596998214722,7.460061289882099,8.450562382100202,7.956388279534212,8.650289721331657,7.471039929335368,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,7.273565774747282,0.000000000000000,7.129115927613747,15.362308265516816,17.004161962760733,17.641200049778679,15.684297030597721,17.346302997796794,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,15.537313454531272,0.000000000000000,16.128716598588102
13,USA,0.463704529786867,0.934134130699974,0.056151489595512,0.074626865671642,0.000000000000000,0.072194839083792,0.000000000000000,0.009593187520248,0.003603603603604,0.065031982942431,0.152820512820513,6.673876601092893,53.187633500000004,0.061946856494459,23.788200000000000,55674.736225997650763,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.031418196216271,0.000000000000000,3.829288334846496,8.235421682532227,9.230154634758916,8.619333599916184,9.451531541674928,8.147712881243704,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,8.249574838603593,0.000000000000000,7.771793491374662,16.611790276814780,18.392565286106731,18.891552711177372,17.031457936719239,18.685627281597924,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,17.081121249215677,0.000000000000000,17.388720106062262
14,USA,0.482970508622077,0.953142062844040,0.060895208994398,0.079699121965989,0.000000000000000,0.074100928074246,0.000000000000000,0.011386967129068,0.006622516556291,0.068232423691705,0.153846153846154,6.738475422950820,53.387120000000003,0.064327201014886,28.281452161600004,63898.023559792520246,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.055277042642137,0.000000000000000,3.948102564811707,9.005742277778287,9.985031108312286,9.301460193702658,10.207638762669767,8.807513775145033,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,9.150154182772219,0.000000000000000,8.449872288162041,17.776503321648928,19.724483447437173,20.163020658306493,18.391195614914491,19.980607136646896,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,18.555923387958870,0.000000000000000,18.662229325706811
15,USA,0.501412968789872,0.971760519907706,0.065868263473054,0.084676262202215,0.000000000000000,0.075955056179775,0.000000000000000,0.013043478260870,0.008528784648188,0.071466390656078,0.155897435897436,6.797510382513660,53.601686500000000,0.066753634750789,33.505244048000009,72652.557919200044125,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.092482550169610,0.000000000000000,4.065366387367249,9.769574162186130,10.733176602012962,9.962777743720928,10.991668907766943,9.508687994808943,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.075836720336570,0.000000000000000,9.150629184525490,19.040380505490635,21.049715855208692,21.407799350534997,19.680841718344343,21.269938674053368,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,20.007222097276500,0.000000000000000,19.879417696737768
16,USA,0.520154428069843,0.989358686449658,0.070891514500537,0.089852614214666,0.000000000000000,0.077699736611062,0.000000000000000,0.014657980456026,0.010152284263959,0.074546366486929,0.156923076923077,6.855898633879780,53.791379999999997,0.069128436260424,39.024362860799997,82333.344933024432976,0.008200755792843,0.000000000000000,0.000000000000000,0.065998435003254,0.000000000000000,0.148636174619873,0.000000000000000,4.181599502563476,10.541209532234610,11.504411330256895,10.635358141955749,11.792413114020697,10.189248808129642,4.686272008910674,0.000000000000000,0.000000000000000,1.921082163995096,0.000000000000000,10.959793632402901,0.000000000000000,9.855948273840353,20.282294946774563,22.368623965878779,22.685882737802704,21.050189702420472,22.552007687346492,14.160539881479750,0.000000000000000,0.000000000000000,15.421556836445308,0.000000000000000,21.393664876574988,0.000000000000000,21.070608317958740
17,USA,0.538376297962459,1.006830245289378,0.075853097849812,0.094827586206897,0.000000000000000,0.079423328964613,0.000000000000000,0.016260162601626,0.011654209884615,0.077519379844961,0.158974358974359,6.908630021311475,53.978240000000000,0.071562395863377,45.258237179100000,93123.811351046912023,0.012237762237762,0.000000000000000,0.000000000000000,0.084314854425209,0.000000000000000,0.223063614669059,0.000000000000000,4.296658334732056,11.323572314193832,12.260122302102932,11.328417295239742,12.622565451796472,10.910036690460519,7.203672427841680,0.000000000000000,0.000000000000000,5.696146129258767,0.000000000000000,11.837491192575943,0.000000000000000,10.570188412588998,21.502730718238652,23.661429179434656,23.931231862654254,22.478164975705862,23.817384427990909,17.315074223462151,0.000000000000000,0.000000000000000,19.306158826129167,0.000000000000000,22.804023833307941,0.000000000000000,22.223738205411795
18,USA,0.556907485486341,1.024510204206424,0.080960504430498,0.099574547376854,0.000000000000000,0.080991735537190,0.000000000000000,0.017824545027264,0.013042197874559,0.080381862508637,0.160000000000000,6.957545628415300,54.160999600000004,0.074001895658856,51.522171755199992,104221.710818453328102,0.015503875968992,0.000000000000000,0.000000000000000,0.096730658836866,0.000000000000000,0.322473084918426,0.000000000000000,4.412717828750610,12.109177600411137,13.004025804085630,12.025747214266044,13.439732396044400,11.682660240291755,8.903546951397738,0.000000000000000,0.000000000000000,7.545570771767911,0.000000000000000,12.691681073196275,0.000000000000000,11.304001796431487,22.796424040256895,24.992916813668657,25.205604797188705,23.770628726508832,25.041632390285326,19.657420869405591,0.000000000000000,0.000000000000000,21.823881479971384,0.000000000000000,24.256050687375073,0.000000000000000,23.412675770267345
19,USA,0.574079418639990,1.041874456671796,0.086296913966884,0.104519774011299,0.000000000000000,0.082665192148189,0.000000000000000,0.019427071805437,0.014352802150942,0.083132189776053,0.161025641025641,7.008583333333330,54.359540000000003,0.076362403873938,57.728243053400000,115973.643106956718839,0.018924103857879,0.000000000000000,0.000000000000000,0.108689684933169,0.000000000000000,0.442558401717684,0.000000000000000,4.527474761009216,12.905879911835379,13.764421668956331,12.745175274546225,14.273289637757630,12.417368724732103,10.413403520922904,0.000000000000000,0.000000000000000,9.052948982332108,0.000000000000000,13.559487440058735,0.000000000000000,12.017730096769082,24.094894842501848,26.398466429353505,26.402137208902843,25.165521390027159,26.265648591341765,21.734599953236717,0.000000000000000,0.000000000000000,23.819821901745748,0.000000000000000,25.533406432551367,0.000000000000000,24.647038064989975
20,USA,0.591960155157471,1.059107237299443,0.091527520098949,0.109489051094891,0.000000000000000,0.084310096648160,0.000000000000000,0.021013597033375,0.015564202334630,0.085995085995086,0.163076923076923,7.057365846994540,54.538449999999997,0.078766910187336,64.712362420000005,128156.720658754988108,0.022314049586777,0.000000000000000,0.000000000000000,0.124187481066369,0.000000000000000,0.583405226639670,0.000000000000000,4.634169006347656,13.722256847130073,14.531890519194537,13.481746934261210,15.097477333657535,13.205800842510932,11.813379235343536,0.000000000000000,0.000000000000000,10.314623346534482,0.000000000000000,14.442332909355013,0.000000000000000,12.791534371823472,25.442171386260888,27.668647500693730,27.582223525627796,26.476215961302351,27.470767964598647,23.618573208343904,0.000000000000000,0.000000000000000,25.550839008621750,0.000000000000000,26.896865289307200,0.000000000000000,25.855057992458566
